__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777391636.111584,-0.018395910,-0.003115000,-0.000122622,0.000022379,0.000018456,0.000065392,1.000000000,4.686963558,-2.724195957,-10.004078865,0.011398690,0.011419212,0.026096897,0.767944157,0.084934048,-0.014073811,0.634704590,0.000000000,14.000000000,1777391636107471.000000000,1777391636104971.000000000,-2.126322508,0.364609927,0.009761488,1.000000000,0.003213488,0.003050981,0.002059123,,,
1777391636.112212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.233665474,0.223738658,-9.985322952
1777391636.114515,-0.018048281,-0.003747937,-0.000922011,0.000022389,0.000018465,0.000065415,1.000000000,4.681881905,-2.722859859,-10.004116058,0.011436152,0.011456786,0.026142836,0.767943144,0.084920712,-0.014094265,0.634707153,0.000000000,14.000000000,1777391636112471.000000000,1777391636107471.000000000,-2.127702236,0.368223399,0.009778373,1.000000000,0.003226895,0.003062565,0.002062499,,,
1777391636.119882,-0.017565381,-0.003352853,-0.000591116,0.000022323,0.000018420,0.000065219,1.000000000,4.666358471,-2.719227791,-10.004177094,0.011247087,0.011266590,0.025884951,0.767942548,0.084881119,-0.014150244,0.634711921,0.000000000,14.000000000,1777391636119971.000000000,1777391636114971.000000000,-2.132009506,0.378778845,0.009841564,1.000000000,0.003164859,0.003004224,0.002046528,,,
1777391636.124667,-0.016749986,-0.001740831,-0.000721028,0.000022333,0.000018429,0.000065243,1.000000000,4.655931473,-2.716849804,-10.004202843,0.011283774,0.011303397,0.025930418,0.767942905,0.084852882,-0.014182467,0.634714544,0.000000000,14.000000000,1777391636124971.000000000,1777391636119971.000000000,-2.134921312,0.385742307,0.009841888,1.000000000,0.003178122,0.003015693,0.002049902,,,
1777391636.129678,-0.016210929,-0.000414658,-0.000588345,0.000022337,0.000018432,0.000065253,1.000000000,4.645457745,-2.714509487,-10.004217148,0.011302194,0.011321872,0.025953190,0.767942786,0.084823623,-0.014211436,0.634717941,0.000000000,14.000000000,1777391636127471.000000000,1777391636124971.000000000,-2.137857676,0.392677635,0.009910405,1.000000000,0.003183999,0.003020672,0.002050824,,,
1777391636.132279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.289644190,0.279653540,-9.985322952
1777391636.134456,-0.015915763,-0.000694833,-0.000313495,0.000022350,0.000018443,0.000065288,1.000000000,4.629840851,-2.710725546,-10.004272461,0.011357733,0.011377568,0.026021665,0.767939329,0.084782012,-0.014256569,0.634726703,0.000000000,14.000000000,1777391636134971.000000000,1777391636132471.000000000,-2.142214537,0.403252989,0.009936976,1.000000000,0.003203217,0.003037184,0.002055123,,,
1777391636.139359,-0.015633630,-0.000039576,-0.001393312,0.000022360,0.000018452,0.000065312,1.000000000,4.624709606,-2.709306002,-10.004313469,0.011394999,0.011414927,0.026067445,0.767937720,0.084768198,-0.014271331,0.634730160,0.000000000,14.000000000,1777391636139971.000000000,1777391636134971.000000000,-2.143619061,0.406830132,0.009934590,1.000000000,0.003216586,0.003048738,0.002058499,,,
1777391636.144582,-0.015746195,0.001618394,-0.001322659,0.000022370,0.000018460,0.000065336,1.000000000,4.614208698,-2.706818581,-10.004332542,0.011432459,0.011452471,0.026113329,0.767939150,0.084736504,-0.014295211,0.634732127,0.000000000,14.000000000,1777391636144971.000000000,1777391636139971.000000000,-2.146531105,0.413759470,0.009930776,1.000000000,0.003230005,0.003060329,0.002061876,,,
1777391636.151567,-0.016072378,0.002746153,-0.000773077,0.000022299,0.000018408,0.000065283,1.000000000,4.603685856,-2.704328775,-10.004349709,0.011207018,0.011226120,0.025864797,0.767939627,0.084702417,-0.014317662,0.634735584,0.000000000,14.000000000,1777391636147471.000000000,1777391636144971.000000000,-2.149455070,0.420668930,0.009955429,1.000000000,0.003155086,0.002991000,0.002044221,,,
1777391636.152349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.345610757,0.335519852,-9.985322952
1777391636.154569,-0.014065037,0.001845996,-0.000650662,0.000022312,0.000018419,0.000065318,1.000000000,4.587999821,-2.700316191,-10.004408836,0.011261834,0.011281091,0.025932942,0.767938018,0.084659018,-0.014351121,0.634742618,0.000000000,14.000000000,1777391636154971.000000000,1777391636152471.000000000,-2.153739452,0.431227952,0.009943504,1.000000000,0.003174178,0.003007402,0.002048518,,,
1777391636.159888,-0.013216561,0.003189462,-0.000569380,0.000022322,0.000018428,0.000065343,1.000000000,4.582848549,-2.698817253,-10.004451752,0.011298615,0.011317964,0.025978502,0.767935991,0.084644929,-0.014361084,0.634746671,0.000000000,14.000000000,1777391636159971.000000000,1777391636154971.000000000,-2.155124903,0.434824705,0.009949338,1.000000000,0.003187481,0.003018889,0.002051895,,,
1777391636.164524,-0.013259852,0.003173855,-0.000965499,0.000022331,0.000018436,0.000065367,1.000000000,4.572299480,-2.696179867,-10.004473686,0.011335588,0.011355020,0.026024166,0.767936826,0.084615499,-0.014378231,0.634749174,0.000000000,14.000000000,1777391636164971.000000000,1777391636159971.000000000,-2.158016920,0.441758305,0.009995352,1.000000000,0.003200803,0.003030401,0.002055272,,,
1777391636.171595,-0.014796368,0.002362701,-0.001235371,0.000022335,0.000018439,0.000065378,1.000000000,4.561704636,-2.693578959,-10.004486084,0.011354151,0.011373621,0.026047038,0.767938197,0.084584467,-0.014399435,0.634751141,0.000000000,14.000000000,1777391636167471.000000000,1777391636164971.000000000,-2.160881996,0.448640287,0.010033464,1.000000000,0.003206707,0.003035400,0.002056194,,,
1777391636.172204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.401562433,0.391326643,-9.985322952
1777391636.174368,-0.013357735,0.001993759,-0.000636421,0.000022348,0.000018451,0.000065413,1.000000000,4.545903683,-2.689414024,-10.004526138,0.011410123,0.011429695,0.026060753,0.767936885,0.084542401,-0.014431048,0.634757638,0.000000000,14.000000000,1777391636174971.000000000,1777391636172471.000000000,-2.165086746,0.459119409,0.010041028,1.000000000,0.003226032,0.003051977,0.002058794,,,
1777391636.179549,-0.013521414,0.002271906,-0.002217654,0.000022283,0.000018404,0.000065372,1.000000000,4.540733814,-2.687836170,-10.004561424,0.011203536,0.011222334,0.025835736,0.767936409,0.084528700,-0.014441777,0.634759784,0.000000000,14.000000000,1777391636179971.000000000,1777391636174971.000000000,-2.166448116,0.462708592,0.010057854,1.000000000,0.003158454,0.002989295,0.002043614,,,
1777391636.184477,-0.013242639,0.001877624,-0.002761344,0.000022286,0.000018412,0.000065229,1.000000000,4.530138016,-2.685054064,-10.004575729,0.011240019,0.011258674,0.025881087,0.767940462,0.084501430,-0.014461125,0.634758055,0.000000000,14.000000000,1777391636184971.000000000,1777391636179971.000000000,-2.169357300,0.469642878,0.010118521,1.000000000,0.003171179,0.003000387,0.002046981,,,
1777391636.191546,-0.012820664,0.001971110,-0.001231991,0.000022290,0.000018414,0.000065240,1.000000000,4.519495010,-2.682308912,-10.004580498,0.011258341,0.011277032,0.025903802,0.767940521,0.084474951,-0.014479961,0.634761095,0.000000000,14.000000000,1777391636187471.000000000,1777391636184971.000000000,-2.172252178,0.476527303,0.010142111,1.000000000,0.003177041,0.003005347,0.002047904,,,
1777391636.192185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.457496476,0.447062975,-9.985322952
1777391636.194529,-0.012358649,0.001016232,-0.001467184,0.000022299,0.000018423,0.000065265,1.000000000,4.514304161,-2.680695057,-10.004614830,0.011295120,0.011313878,0.025949311,0.767938316,0.084463559,-0.014491214,0.634765208,0.000000000,14.000000000,1777391636192471.000000000,1777391636187471.000000000,-2.173642635,0.480107695,0.010148520,1.000000000,0.003190325,0.003016821,0.002051279,,,
1777391636.199716,-0.011968316,0.002631884,-0.001012204,0.000022312,0.000018434,0.000065300,1.000000000,4.498411655,-2.676310301,-10.004646301,0.011350655,0.011369496,0.026017768,0.767937183,0.084427893,-0.014518109,0.634770572,0.000000000,14.000000000,1777391636199971.000000000,1777391636194971.000000000,-2.177958250,0.490530163,0.010173550,1.000000000,0.003209546,0.003033321,0.002055580,,,
1777391636.204804,-0.012885197,0.002051825,-0.000158549,0.000022322,0.000018443,0.000065325,1.000000000,4.487741947,-2.673419476,-10.004654884,0.011387917,0.011406802,0.026063537,0.767935991,0.084401004,-0.014536833,0.634775162,0.000000000,14.000000000,1777391636204971.000000000,1777391636199971.000000000,-2.180809021,0.497421831,0.010197463,1.000000000,0.003222918,0.003044866,0.002058960,,,
1777391636.211624,-0.014167380,0.001676136,-0.000579753,0.000022325,0.000018445,0.000065336,1.000000000,4.477027416,-2.670562744,-10.004654884,0.011406626,0.011425529,0.026086461,0.767935455,0.084372312,-0.014558338,0.634779096,0.000000000,14.000000000,1777391636207471.000000000,1777391636204971.000000000,-2.183652401,0.504278660,0.010228860,1.000000000,0.003228852,0.003049883,0.002059883,,,
1777391636.212307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.513410146,0.502717924,-9.985322952
1777391636.214384,-0.013813308,0.002326549,-0.001901527,0.000022263,0.000018402,0.000065305,1.000000000,4.461100101,-2.665961266,-10.004696846,0.011218363,0.011236634,0.025883645,0.767935872,0.084329374,-0.014589335,0.634783685,0.000000000,14.000000000,1777391636214971.000000000,1777391636212471.000000000,-2.187889576,0.514696181,0.010251724,1.000000000,0.003166991,0.002992227,0.002045597,,,
1777391636.219503,-0.014249537,0.001476767,-0.001358776,0.000022272,0.000018410,0.000065330,1.000000000,4.455871582,-2.664272308,-10.004731178,0.011254950,0.011273274,0.025929090,0.767934263,0.084315665,-0.014601651,0.634787023,0.000000000,14.000000000,1777391636219971.000000000,1777391636214971.000000000,-2.189245701,0.518243790,0.010285096,1.000000000,0.003180241,0.003003672,0.002048975,,,
1777391636.224437,-0.014827547,0.001437853,-0.001983357,0.000022282,0.000018419,0.000065354,1.000000000,4.445159435,-2.661237955,-10.004743576,0.011291729,0.011310097,0.025974639,0.767936766,0.084286027,-0.014624381,0.634787440,0.000000000,14.000000000,1777391636224971.000000000,1777391636219971.000000000,-2.192075014,0.525105774,0.010373995,1.000000000,0.003193526,0.003015147,0.002052353,,,
1777391636.229337,-0.015843768,0.001207498,-0.002048967,0.000022285,0.000018422,0.000065365,1.000000000,4.434401035,-2.658238411,-10.004745483,0.011310195,0.011328581,0.025997454,0.767939448,0.084254861,-0.014649272,0.634787858,0.000000000,14.000000000,1777391636227471.000000000,1777391636224971.000000000,-2.194940090,0.531932414,0.010416521,1.000000000,0.003199416,0.003020127,0.002053276,,,
1777391636.232193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.569300702,0.558280581,-9.985322952
1777391636.234813,-0.015780719,0.000155685,-0.002566102,0.000022298,0.000018433,0.000065401,1.000000000,4.418358326,-2.653484583,-10.004772186,0.011365873,0.011384300,0.026011208,0.767942369,0.084211238,-0.014690499,0.634789109,0.000000000,14.000000000,1777391636234971.000000000,1777391636232471.000000000,-2.199140787,0.542304873,0.010444748,1.000000000,0.003218668,0.003036635,0.002055886,,,
1777391636.239731,-0.016511453,0.000851407,-0.002083007,0.000022308,0.000018441,0.000065425,1.000000000,4.413085938,-2.651754141,-10.004796982,0.011403233,0.011421675,0.026056975,0.767941952,0.084195800,-0.014704966,0.634791374,0.000000000,14.000000000,1777391636239971.000000000,1777391636234971.000000000,-2.200500250,0.545833409,0.010452514,1.000000000,0.003232057,0.003048190,0.002059263,,,
1777391636.244696,-0.016005727,0.001544042,-0.001801352,0.000022242,0.000018395,0.000065383,1.000000000,4.402336121,-2.648580790,-10.004808426,0.011196839,0.011214714,0.025832038,0.767944634,0.084163658,-0.014729233,0.634791851,0.000000000,14.000000000,1777391636244971.000000000,1777391636239971.000000000,-2.203276634,0.552704096,0.010497548,1.000000000,0.003164238,0.002985676,0.002044074,,,
1777391636.251651,-0.016064527,0.000716994,-0.001906385,0.000022245,0.000018398,0.000065394,1.000000000,4.391538143,-2.645442486,-10.004810333,0.011215064,0.011232958,0.025854696,0.767947555,0.084132724,-0.014755597,0.634791851,0.000000000,14.000000000,1777391636247471.000000000,1777391636244971.000000000,-2.206057072,0.559498787,0.010507336,1.000000000,0.003170081,0.002990615,0.002044997,,,
1777391636.252214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.625165407,0.613740058,-9.985322952
1777391636.254406,-0.018084968,-0.000054328,-0.001889329,0.000022252,0.000018408,0.000065262,1.000000000,4.375444412,-2.640483856,-10.004840851,0.011270010,0.011287721,0.025922824,0.767950714,0.084083125,-0.014803034,0.634793460,0.000000000,14.000000000,1777391636254971.000000000,1777391636252471.000000000,-2.210228443,0.569842994,0.010562023,1.000000000,0.003188669,0.003006665,0.002049292,,,
1777391636.259494,-0.018420601,-0.000885159,-0.001728657,0.000022261,0.000018416,0.000065287,1.000000000,4.370160103,-2.638687134,-10.004870415,0.011306885,0.011324609,0.025968373,0.767949283,0.084067255,-0.014820755,0.634796858,0.000000000,14.000000000,1777391636259971.000000000,1777391636254971.000000000,-2.211582422,0.573363721,0.010570842,1.000000000,0.003201961,0.003018143,0.002052671,,,
1777391636.264451,-0.018240353,-0.000855522,-0.002109370,0.000022271,0.000018425,0.000065312,1.000000000,4.359337330,-2.635408640,-10.004877090,0.011343953,0.011361680,0.026014026,0.767951965,0.084034659,-0.014853152,0.634797037,0.000000000,14.000000000,1777391636264971.000000000,1777391636259971.000000000,-2.214357615,0.580150306,0.010599245,1.000000000,0.003215298,0.003029653,0.002056050,,,
1777391636.271541,-0.017816877,-0.000685266,-0.002688666,0.000022274,0.000018428,0.000065323,1.000000000,4.348467827,-2.632162809,-10.004875183,0.011362565,0.011380289,0.026036894,0.767955303,0.084002689,-0.014884541,0.634796500,0.000000000,14.000000000,1777391636267471.000000000,1777391636264971.000000000,-2.217158794,0.586897552,0.010608343,1.000000000,0.003221209,0.003034647,0.002056974,,,
1777391636.272195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.681001522,0.669085484,-9.985322952
1777391636.274514,-0.018545607,-0.002028320,-0.002125029,0.000022286,0.000018439,0.000065358,1.000000000,4.332259178,-2.627054214,-10.004898071,0.011418683,0.011436384,0.026105650,0.767957151,0.083955996,-0.014938058,0.634799123,0.000000000,14.000000000,1777391636274971.000000000,1777391636272471.000000000,-2.221289158,0.597171545,0.010607347,1.000000000,0.003240519,0.003051206,0.002061278,,,
1777391636.279696,-0.018489374,-0.001565208,-0.001685408,0.000022220,0.000018393,0.000065315,1.000000000,4.326961517,-2.625179052,-10.004934311,0.011211519,0.011228784,0.025879776,0.767956018,0.083940528,-0.014956322,0.634802282,0.000000000,14.000000000,1777391636279971.000000000,1777391636274971.000000000,-2.222611189,0.600696445,0.010606361,1.000000000,0.003172292,0.002988533,0.002046035,,,
1777391636.284811,-0.018752594,-0.000771483,-0.002303187,0.000022229,0.000018401,0.000065340,1.000000000,4.316098213,-2.621753454,-10.004947662,0.011248102,0.011265373,0.025925210,0.767959654,0.083906785,-0.014989500,0.634801567,0.000000000,14.000000000,1777391636284971.000000000,1777391636279971.000000000,-2.225376129,0.607517242,0.010643554,1.000000000,0.003185516,0.002999955,0.002049413,,,
1777391636.291648,-0.019651018,0.000436159,-0.002328471,0.000022232,0.000018404,0.000065351,1.000000000,4.305186749,-2.618360996,-10.004951477,0.011266471,0.011283739,0.025947966,0.767963350,0.083869450,-0.015021902,0.634801328,0.000000000,14.000000000,1777391636287471.000000000,1777391636284971.000000000,-2.228151798,0.614276826,0.010642906,1.000000000,0.003191384,0.003004914,0.002050338,,,
1777391636.292191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.736806312,0.724306010,-9.985322952
1777391636.294447,-0.020968117,0.000858302,-0.002825456,0.000022244,0.000018415,0.000065388,1.000000000,4.288922310,-2.613028288,-10.004979134,0.011321856,0.011339106,0.025961753,0.767968059,0.083809853,-0.015073530,0.634802282,0.000000000,14.000000000,1777391636294971.000000000,1777391636292471.000000000,-2.232279539,0.624536693,0.010653231,1.000000000,0.003210567,0.003021372,0.002052957,,,
1777391636.299642,-0.021977779,0.000813977,-0.002938561,0.000022253,0.000018424,0.000065413,1.000000000,4.283580780,-2.611111164,-10.005002975,0.011359019,0.011376244,0.026007405,0.767968714,0.083789118,-0.015092328,0.634803772,0.000000000,14.000000000,1777391636299971.000000000,1777391636294971.000000000,-2.233589411,0.628047228,0.010647768,1.000000000,0.003223907,0.003032892,0.002056337,,,
1777391636.304472,-0.021505456,0.000039001,-0.003978665,0.000022262,0.000018432,0.000065438,1.000000000,4.272645473,-2.607576370,-10.005003929,0.011396378,0.011413567,0.026053160,0.767975867,0.083748788,-0.015127813,0.634799600,0.000000000,14.000000000,1777391636304971.000000000,1777391636299971.000000000,-2.236335516,0.634854317,0.010688073,1.000000000,0.003237278,0.003044436,0.002059718,,,
1777391636.311585,-0.019991709,0.000000453,-0.004347662,0.000022265,0.000018435,0.000065449,1.000000000,4.261663914,-2.604072332,-10.004995346,0.011415135,0.011432301,0.026076077,0.767983019,0.083711490,-0.015161009,0.634795010,0.000000000,14.000000000,1777391636307471.000000000,1777391636304971.000000000,-2.239087105,0.641611993,0.010725161,1.000000000,0.003243218,0.003049456,0.002060644,,,
1777391636.312194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.792577042,0.779390815,-9.985322952
1777391636.314491,-0.020780023,-0.001630732,-0.003619470,0.000022201,0.000018392,0.000065417,1.000000000,4.245342731,-2.598520517,-10.005016327,0.011226344,0.011243167,0.025873445,0.767990589,0.083658256,-0.015218261,0.634791374,0.000000000,14.000000000,1777391636314971.000000000,1777391636312471.000000000,-2.243050098,0.651859879,0.010735404,1.000000000,0.003180745,0.002991810,0.002046347,,,
1777391636.320141,-0.021629486,-0.000859026,-0.003556539,0.000022209,0.000018400,0.000065442,1.000000000,4.239987373,-2.596528292,-10.005040169,0.011263023,0.011279822,0.025918879,0.767992139,0.083639100,-0.015238484,0.634791553,0.000000000,14.000000000,1777391636319971.000000000,1777391636314971.000000000,-2.244324446,0.655331969,0.010720871,1.000000000,0.003193984,0.003003246,0.002049726,,,
1777391636.324655,-0.021739021,-0.000717628,-0.003284869,0.000022212,0.000018407,0.000065300,1.000000000,4.229010582,-2.592853785,-10.005042076,0.011299883,0.011316424,0.025964417,0.767998636,0.083599404,-0.015276086,0.634788036,0.000000000,14.000000000,1777391636324971.000000000,1777391636319971.000000000,-2.247035027,0.662078917,0.010749606,1.000000000,0.003206718,0.003014376,0.002053098,,,
1777391636.331574,-0.021815697,-0.000475320,-0.003414202,0.000022215,0.000018410,0.000065311,1.000000000,4.217986584,-2.589210987,-10.005034447,0.011318396,0.011334915,0.025987225,0.768003881,0.083559364,-0.015313336,0.634786069,0.000000000,14.000000000,1777391636327471.000000000,1777391636324971.000000000,-2.249747992,0.668807328,0.010798716,1.000000000,0.003212609,0.003019355,0.002054023,,,
1777391636.332196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.848310980,0.834329103,-9.985322952
