__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],/model/payload_ball/pose/header/header/stamp,/model/payload_ball/pose/pose/orientation/pitch,/model/payload_ball/pose/pose/orientation/roll,/model/payload_ball/pose/pose/orientation/w,/model/payload_ball/pose/pose/orientation/x,/model/payload_ball/pose/pose/orientation/y,/model/payload_ball/pose/pose/orientation/yaw,/model/payload_ball/pose/pose/orientation/z,/model/payload_ball/pose/pose/position/x,/model/payload_ball/pose/pose/position/y,/model/payload_ball/pose/pose/position/z,/uav/target_position/x,/uav/target_position/y,/uav/target_position/z
1777445871.420436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.580007388,2.445927472,-9.995555878
1777445871.421516,-0.011615266,0.004150663,0.002595060,0.000025200,0.000016335,0.000419981,1.000000000,-5.849456310,3.726780653,-9.988679886,0.011475878,0.011408030,0.026435681,0.707216024,-0.023233246,0.018543229,0.706372321,0.000000000,14.000000000,1777445871378849.000000000,1777445871378849.000000000,-1.051244378,-0.169638053,-0.007574841,1.000000000,0.003523861,0.003077585,0.002123374,,,,,,,,,,,,,,
1777445871.424135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.460000000,1.254594908,-0.118292747,0.808941380,-0.024543280,0.587371184,-0.079473479,0.002562040,3.824456040,-5.738807238,10.103035991,,,
1777445871.424166,-0.012380266,0.004782924,0.001698824,0.000025211,0.000016345,0.000420013,1.000000000,-5.852084637,3.726414204,-9.988666534,0.011515350,0.011445686,0.026483269,0.707217515,-0.023248319,0.018536391,0.706370533,0.000000000,14.000000000,1777445871381349.000000000,1777445871381349.000000000,-1.050675750,-0.171213001,-0.007568374,1.000000000,0.003538402,0.003089498,0.002126856,,,,,,,,,,,,,,
1777445871.428953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.465000000,1.254570396,-0.118385521,0.808947520,-0.024552506,0.587362402,-0.079572623,0.002548313,3.824001904,-5.744121158,10.102987125,,,
1777445871.429077,-0.012799410,0.004433754,0.000961826,0.000025134,0.000016298,0.000418635,1.000000000,-5.857320786,3.725609779,-9.988670349,0.011298246,0.011237036,0.026248707,0.707218170,-0.023278682,0.018521516,0.706369340,0.000000000,14.000000000,1777445871386349.000000000,1777445871386349.000000000,-1.049523950,-0.174353018,-0.007549980,1.000000000,0.003457211,0.003025444,0.002110706,,,,,,,,,,,,,,
1777445871.434081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.470000000,1.254545906,-0.118480268,0.808953630,-0.024561946,0.587353651,-0.079673761,0.002534358,3.823532187,-5.749429747,10.102938228,,,
1777445871.434231,-0.012699898,0.004009117,0.001575508,0.000025138,0.000016301,0.000418650,1.000000000,-5.862557888,3.724788189,-9.988679886,0.011317472,0.011255414,0.026272260,0.707217216,-0.023308221,0.018505957,0.706369638,0.000000000,14.000000000,1777445871391349.000000000,1777445871391349.000000000,-1.048368573,-0.177478611,-0.007557714,1.000000000,0.003463618,0.003030572,0.002111681,,,,,,,,,,,,,,
1777445871.438976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.475000000,1.254521503,-0.118576430,0.808959699,-0.024571536,0.587344953,-0.079776330,0.002520242,3.823046884,-5.754732996,10.102889310,,,
1777445871.440435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.590267371,2.420506751,-9.995555878
1777445871.441628,-0.012032760,0.004530758,0.002028326,0.000025149,0.000016310,0.000418683,1.000000000,-5.865159512,3.724400043,-9.988666534,0.011356074,0.011292301,0.026319450,0.707217753,-0.023322899,0.018499080,0.706368804,0.000000000,14.000000000,1777445871393849.000000000,1777445871393849.000000000,-1.047773123,-0.179045647,-0.007561599,1.000000000,0.003477993,0.003042369,0.002115161,,,,,,,,,,,,,,
1777445871.443698,-0.011666831,0.004677555,0.002224480,0.000025151,0.000016313,0.000418339,1.000000000,-5.870389462,3.723553181,-9.988670349,0.011375286,0.011310776,0.026287064,0.707215488,-0.023351766,0.018486587,0.706370413,0.000000000,14.000000000,1777445871398849.000000000,1777445871398849.000000000,-1.046604156,-0.182222739,-0.007535595,1.000000000,0.003484002,0.003047437,0.002114329,,,,,,,,,,,,,,
1777445871.444059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.480000000,1.254497249,-0.118673421,0.808965713,-0.024581214,0.587336325,-0.079879733,0.002506036,3.822545992,-5.760030902,10.102840364,,,
1777445871.449110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.485000000,1.254473198,-0.118770655,0.808971664,-0.024590913,0.587327783,-0.079983380,0.002491808,3.822029507,-5.765323458,10.102791385,,,
1777445871.449299,-0.012844987,0.005283231,0.002267674,0.000025173,0.000016331,0.000418405,1.000000000,-5.878201485,3.722281933,-9.988649368,0.011453337,0.011385295,0.026381683,0.707215309,-0.023399252,0.018465918,0.706369579,0.000000000,14.000000000,1777445871406349.000000000,1777445871406349.000000000,-1.044796348,-0.186943769,-0.007557808,1.000000000,0.003512906,0.003071142,0.002121293,,,,,,,,,,,,,,
1777445871.454162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.490000000,1.254449402,-0.118867552,0.808977543,-0.024600564,0.587319341,-0.080086700,0.002477621,3.821497426,-5.770610660,10.102742384,,,
1777445871.454267,-0.012309697,0.004047289,0.001924279,0.000025177,0.000016334,0.000418420,1.000000000,-5.883416176,3.721395016,-9.988653183,0.011472989,0.011404046,0.026405407,0.707214594,-0.023428202,0.018451162,0.706369758,0.000000000,14.000000000,1777445871411349.000000000,1777445871411349.000000000,-1.043641567,-0.190094411,-0.007615594,1.000000000,0.003519389,0.003076327,0.002122269,,,,,,,,,,,,,,
1777445871.459070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.495000000,1.254425904,-0.118963561,0.808983343,-0.024610104,0.587311011,-0.080189146,0.002463536,3.820949744,-5.775892503,10.102693350,,,
1777445871.459125,-0.012121702,0.002726427,0.001925461,0.000025187,0.000016343,0.000418453,1.000000000,-5.886007309,3.720973015,-9.988636017,0.011512445,0.011441682,0.026452936,0.707216144,-0.023441412,0.018442633,0.706368029,0.000000000,14.000000000,1777445871413849.000000000,1777445871413849.000000000,-1.043029308,-0.191661596,-0.007641203,1.000000000,0.003533915,0.003088243,0.002125751,,,,,,,,,,,,,,
1777445871.460428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.600406030,2.394931353,-9.995555878
1777445871.463855,-0.012894715,0.003234166,0.003448715,0.000025104,0.000016291,0.000417075,1.000000000,-5.891201019,3.720061064,-9.988641739,0.011276682,0.011215232,0.026195670,0.707212508,-0.023469886,0.018425515,0.706371188,0.000000000,14.000000000,1777445871418849.000000000,1777445871418849.000000000,-1.041832447,-0.194813415,-0.007664362,1.000000000,0.003445277,0.003017847,0.002107168,,,,,,,,,,,,,,
1777445871.464093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.500000000,1.254402743,-0.119058184,0.808989060,-0.024619475,0.587302803,-0.080290227,0.002449606,3.820386460,-5.781168982,10.102644272,,,
1777445871.468974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.505000000,1.254379945,-0.119150989,0.808994689,-0.024628619,0.587294723,-0.080389540,0.002435870,3.819807569,-5.786440092,10.102595145,,,
1777445871.469143,-0.012710964,0.002982089,0.003183809,0.000025124,0.000016309,0.000417142,1.000000000,-5.898950577,3.718690872,-9.988626480,0.011353651,0.011288786,0.026289826,0.707208097,-0.023512533,0.018399063,0.706374824,0.000000000,14.000000000,1777445871426349.000000000,1777445871426349.000000000,-1.040002584,-0.199578762,-0.007654124,1.000000000,0.003473937,0.003041413,0.002114129,,,,,,,,,,,,,,
1777445871.474051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.510000000,1.254357531,-0.119241610,0.809000229,-0.024637487,0.587286775,-0.080486746,0.002422357,3.819213070,-5.791705829,10.102545950,,,
1777445871.474247,-0.012853310,0.002224882,0.002657551,0.000025128,0.000016312,0.000417158,1.000000000,-5.904128551,3.717738867,-9.988632202,0.011373031,0.011307295,0.026313435,0.707205355,-0.023539316,0.018380072,0.706377149,0.000000000,14.000000000,1777445871431349.000000000,1777445871431349.000000000,-1.038816214,-0.202732921,-0.007658491,1.000000000,0.003480359,0.003046557,0.002115104,,,,,,,,,,,,,,
1777445871.479069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.515000000,1.254335506,-0.119329755,0.809005682,-0.024646039,0.587278959,-0.080581575,0.002409090,3.818602957,-5.796966189,10.102496705,,,
1777445871.480438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.610423203,2.369202914,-9.995555878
1777445871.481602,-0.013749555,0.003039608,0.002639174,0.000025142,0.000016325,0.000417207,1.000000000,-5.911866188,3.716306210,-9.988624573,0.011431481,0.011363093,0.026384424,0.707202554,-0.023583427,0.018351389,0.706379235,0.000000000,14.000000000,1777445871438849.000000000,1777445871438849.000000000,-1.036999941,-0.207453549,-0.007662349,1.000000000,0.003501237,0.003063567,0.002119563,,,,,,,,,,,,,,
1777445871.484209,-0.013814024,0.001773682,0.002031571,0.000025152,0.000016334,0.000417240,1.000000000,-5.914430618,3.715837955,-9.988611221,0.011470712,0.011400523,0.026431888,0.707203031,-0.023597423,0.018340448,0.706378639,0.000000000,14.000000000,1777445871441349.000000000,1777445871441349.000000000,-1.036367893,-0.209018648,-0.007659035,1.000000000,0.003515695,0.003075459,0.002123046,,,,,,,,,,,,,,
1777445871.484246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.520000000,1.254313865,-0.119415224,0.809011052,-0.024654251,0.587271270,-0.080673838,0.002396089,3.817977227,-5.802221165,10.102447410,,,
1777445871.488994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.525000000,1.254292592,-0.119497921,0.809016344,-0.024662105,0.587263701,-0.080763462,0.002383353,3.817335877,-5.807470754,10.102398049,,,
1777445871.489111,-0.013472799,0.001189565,0.002482671,0.000025163,0.000016343,0.000417274,1.000000000,-5.919585228,3.714838028,-9.988615036,0.011510159,0.011438141,0.026479462,0.707200289,-0.023623478,0.018318556,0.706381083,0.000000000,14.000000000,1777445871446349.000000000,1777445871446349.000000000,-1.035144448,-0.212145627,-0.007651224,1.000000000,0.003530209,0.003087386,0.002126530,,,,,,,,,,,,,,
1777445871.494256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.530000000,1.254271664,-0.119577833,0.809021567,-0.024669589,0.587256243,-0.080850473,0.002370867,3.816678904,-5.812714951,10.102348614,,,
1777445871.494383,-0.013265539,0.002411887,0.002624057,0.000025166,0.000016346,0.000417289,1.000000000,-5.924741268,3.713821411,-9.988622665,0.011529968,0.011457025,0.026503291,0.707197309,-0.023651337,0.018299183,0.706383646,0.000000000,14.000000000,1777445871451349.000000000,1777445871451349.000000000,-1.033928752,-0.215254486,-0.007649923,1.000000000,0.003536719,0.003092593,0.002127506,,,,,,,,,,,,,,
1777445871.499027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.535000000,1.254251050,-0.119655026,0.809026727,-0.024676705,0.587248885,-0.080934962,0.002358614,3.816006305,-5.817953751,10.102299083,,,
1777445871.500512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.620318729,2.343323080,-9.995555878
1777445871.500886,-0.012722929,0.002234777,0.002344436,0.000025089,0.000016299,0.000415933,1.000000000,-5.927290916,3.713326693,-9.988613129,0.011312148,0.011247861,0.026268333,0.707197368,-0.023664778,0.018289616,0.706383288,0.000000000,14.000000000,1777445871453849.000000000,1777445871453849.000000000,-1.033307791,-0.216809422,-0.007639724,1.000000000,0.003455488,0.003028392,0.002111336,,,,,,,,,,,,,,
1777445871.503689,-0.012616951,0.000828112,0.002507048,0.000025092,0.000016302,0.000415949,1.000000000,-5.932434559,3.712280512,-9.988628387,0.011331414,0.011266266,0.026236109,0.707194388,-0.023688762,0.018268589,0.706386089,0.000000000,14.000000000,1777445871458849.000000000,1777445871458849.000000000,-1.032119274,-0.219951630,-0.007605791,1.000000000,0.003461876,0.003033526,0.002110515,,,,,,,,,,,,,,
1777445871.504019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.540000000,1.254230714,-0.119729644,0.809031834,-0.024683468,0.587241613,-0.081017073,0.002346575,3.815318076,-5.823187149,10.102249457,,,
1777445871.509020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.545000000,1.254210618,-0.119801916,0.809036896,-0.024689904,0.587234415,-0.081097044,0.002334721,3.814614212,-5.828415138,10.102199736,,,
1777445871.509190,-0.012520210,0.001477468,0.003363670,0.000025102,0.000016311,0.000415983,1.000000000,-5.934982300,3.711773396,-9.988624573,0.011370094,0.011303207,0.026283238,0.707193315,-0.023701394,0.018258566,0.706386983,0.000000000,14.000000000,1777445871461349.000000000,1777445871461349.000000000,-1.031486988,-0.221504614,-0.007614336,1.000000000,0.003476174,0.003045348,0.002113995,,,,,,,,,,,,,,
1777445871.513717,-0.011742169,0.001789128,0.002831768,0.000025111,0.000016319,0.000415656,1.000000000,-5.940107346,3.710703135,-9.988636017,0.011408812,0.011340291,0.026330473,0.707189620,-0.023725504,0.018240819,0.706390321,0.000000000,14.000000000,1777445871466349.000000000,1777445871466349.000000000,-1.030259490,-0.224642888,-0.007617547,1.000000000,0.003490087,0.003057111,0.002117475,,,,,,,,,,,,,,
1777445871.514107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.550000000,1.254190721,-0.119872144,0.809041923,-0.024696048,0.587227278,-0.081175175,0.002323017,3.813894710,-5.833637714,10.102149941,,,
1777445871.518894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.555000000,1.254170981,-0.119940703,0.809046922,-0.024701940,0.587220188,-0.081251847,0.002311418,3.813159561,-5.838854870,10.102100102,,,
1777445871.520450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.630092450,2.317293509,-9.995555878
1777445871.521588,-0.011526426,0.000184412,0.002757018,0.000025129,0.000016334,0.000415720,1.000000000,-5.952894688,3.707978010,-9.988664627,0.011487247,0.011415115,0.026425282,0.707185090,-0.023779707,0.018193651,0.706394196,0.000000000,14.000000000,1777445871478849.000000000,1777445871478849.000000000,-1.027229905,-0.232480884,-0.007579446,1.000000000,0.003517371,0.003079364,0.002122909,,,,,,,,,,,,,,
1777445871.524012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.560000000,1.254151355,-0.120008039,0.809051902,-0.024707632,0.587213134,-0.081327507,0.002299873,3.812408763,-5.844066598,10.102050220,,,
1777445871.524147,-0.011430737,0.000534810,0.004095932,0.000025139,0.000016343,0.000415754,1.000000000,-5.955431938,3.707437992,-9.988660812,0.011526783,0.011452804,0.026472852,0.707184196,-0.023790570,0.018183801,0.706394970,0.000000000,14.000000000,1777445871481349.000000000,1777445871481349.000000000,-1.026606083,-0.234041125,-0.007554295,1.000000000,0.003531847,0.003091309,0.002126393,,,,,,,,,,,,,,
1777445871.529051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.565000000,1.254131803,-0.120074666,0.809056866,-0.024713185,0.587206104,-0.081402658,0.002288327,3.811642310,-5.849272893,10.102000297,,,
1777445871.529220,-0.011438684,0.001225261,0.003488712,0.000025062,0.000016296,0.000414412,1.000000000,-5.960528374,3.706304789,-9.988681793,0.011309123,0.011243838,0.026238492,0.707180142,-0.023813158,0.018165652,0.706398726,0.000000000,14.000000000,1777445871486349.000000000,1777445871486349.000000000,-1.025357842,-0.237180516,-0.007534983,1.000000000,0.003450781,0.003027182,0.002110250,,,,,,,,,,,,,,
1777445871.534160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.570000000,1.254112290,-0.120141147,0.809061821,-0.024718666,0.587199092,-0.081477851,0.002276721,3.810860198,-5.854473747,10.101950338,,,
1777445871.534353,-0.011073612,0.001023428,0.002941231,0.000025065,0.000016300,0.000414428,1.000000000,-5.965627193,3.705155611,-9.988704681,0.011328380,0.011262232,0.026262037,0.707177103,-0.023834819,0.018147705,0.706401527,0.000000000,14.000000000,1777445871491349.000000000,1777445871491349.000000000,-1.024120092,-0.240294605,-0.007557148,1.000000000,0.003457134,0.003032311,0.002111224,,,,,,,,,,,,,,
1777445871.538963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.575000000,1.254092785,-0.120208096,0.809066768,-0.024724147,0.587192091,-0.081553691,0.002264991,3.810062424,-5.859669153,10.101900340,,,
1777445871.540438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.639744210,2.291115865,-9.995555878
1777445871.541726,-0.010443886,0.002544022,0.002132335,0.000025079,0.000016312,0.000414477,1.000000000,-5.973242760,3.703423023,-9.988733292,0.011386460,0.011317685,0.026332837,0.707176030,-0.023868676,0.018124450,0.706402123,0.000000000,14.000000000,1777445871498849.000000000,1777445871498849.000000000,-1.022257209,-0.245008692,-0.007606706,1.000000000,0.003477747,0.003049269,0.002115675,,,,,,,,,,,,,,
1777445871.543960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.580000000,1.254073265,-0.120276152,0.809071706,-0.024729696,0.587185099,-0.081630830,0.002253059,3.809248981,-5.864859102,10.101850314,,,
1777445871.544075,-0.009070993,0.002312428,0.002469878,0.000025088,0.000016320,0.000414511,1.000000000,-5.975764275,3.702851534,-9.988737106,0.011425442,0.011354884,0.026380174,0.707176208,-0.023879100,0.018118190,0.706401765,0.000000000,14.000000000,1777445871501349.000000000,1777445871501349.000000000,-1.021620154,-0.246558383,-0.007613992,1.000000000,0.003492027,0.003061119,0.002119154,,,,,,,,,,,,,,
1777445871.549167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.585000000,1.254053715,-0.120345961,0.809076632,-0.024735384,0.587178119,-0.081709918,0.002240851,3.808419865,-5.870043587,10.101800288,,,
1777445871.549280,-0.009403369,0.000027142,0.002876081,0.000025098,0.000016329,0.000414545,1.000000000,-5.980838776,3.701654434,-9.988759995,0.011464638,0.011392269,0.026427621,0.707172990,-0.023896039,0.018101461,0.706404805,0.000000000,14.000000000,1777445871506349.000000000,1777445871506349.000000000,-1.020399451,-0.249693692,-0.007608650,1.000000000,0.003506381,0.003073005,0.002122635,,,,,,,,,,,,,,
1777445871.554001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.590000000,1.254034132,-0.120418183,0.809081540,-0.024741285,0.587171155,-0.081791610,0.002228296,3.807575071,-5.875222598,10.101750275,,,
1777445871.554218,-0.010150443,0.001070123,0.003525469,0.000025101,0.000016333,0.000414561,1.000000000,-5.985915661,3.700441360,-9.988784790,0.011484321,0.011411037,0.026451387,0.707168698,-0.023916140,0.018085279,0.706408858,0.000000000,14.000000000,1777445871511349.000000000,1777445871511349.000000000,-1.019189477,-0.252848446,-0.007628889,1.000000000,0.003512815,0.003078194,0.002123610,,,,,,,,,,,,,,
1777445871.558927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.595000000,1.254014526,-0.120493505,0.809086420,-0.024747481,0.587164219,-0.081876579,0.002215324,3.806714596,-5.880396126,10.101700260,,,
1777445871.560430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.649273855,2.264791825,-9.995555878
1777445871.561530,-0.007556131,0.000012646,0.002308781,0.000025029,0.000016289,0.000413252,1.000000000,-5.993498802,3.698609114,-9.988824844,0.011287495,0.011221929,0.026185215,0.707166255,-0.023939027,0.018064581,0.706411064,0.000000000,14.000000000,1777445871518849.000000000,1777445871518849.000000000,-1.017375946,-0.257500321,-0.007661381,1.000000000,0.003438757,0.003019636,0.002106679,,,,,,,,,,,,,,
1777445871.564171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.600000000,1.253994914,-0.120572635,0.809091257,-0.024754055,0.587157327,-0.081965511,0.002201865,3.805838437,-5.885564163,10.101650224,,,
1777445871.564385,-0.007941102,0.000111666,0.002604037,0.000025038,0.000016298,0.000413286,1.000000000,-5.996009350,3.698001623,-9.988838196,0.011325934,0.011258645,0.026232218,0.707166135,-0.023946557,0.018057412,0.706411123,0.000000000,14.000000000,1777445871521349.000000000,1777445871521349.000000000,-1.016745687,-0.259044677,-0.007670554,1.000000000,0.003452938,0.003031421,0.002110159,,,,,,,,,,,,,,
1777445871.568979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.605000000,1.253975324,-0.120656287,0.809096036,-0.024761091,0.587150497,-0.082059102,0.002187848,3.804946592,-5.890726697,10.101600161,,,
1777445871.569093,-0.008267080,0.000369565,0.002231994,0.000025048,0.000016307,0.000413320,1.000000000,-6.001061440,3.696737528,-9.988870621,0.011364585,0.011295547,0.026279332,0.707163870,-0.023962166,0.018043289,0.706413150,0.000000000,14.000000000,1777445871526349.000000000,1777445871526349.000000000,-1.015495658,-0.262141854,-0.007688952,1.000000000,0.003467153,0.003043233,0.002113637,,,,,,,,,,,,,,
1777445871.574163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.610000000,1.253955789,-0.120745166,0.809100739,-0.024768666,0.587143751,-0.082158052,0.002173199,3.804039060,-5.895883719,10.101550048,,,
1777445871.574566,-0.006823311,0.000373096,0.003000955,0.000025051,0.000016310,0.000413336,1.000000000,-6.006114960,3.695457935,-9.988904953,0.011383994,0.011314072,0.026302930,0.707160473,-0.023975231,0.018031754,0.706416428,0.000000000,14.000000000,1777445871531349.000000000,1777445871531349.000000000,-1.014297485,-0.265225828,-0.007670163,1.000000000,0.003473514,0.003048380,0.002114611,,,,,,,,,,,,,,
1777445871.579020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.615000000,1.253936344,-0.120839931,0.809105349,-0.024776858,0.587137110,-0.082263012,0.002157849,3.803115835,-5.901035217,10.101499903,,,
1777445871.579129,-0.006282602,-0.000639116,0.003917163,0.000025061,0.000016319,0.000413370,1.000000000,-6.008617878,3.694830179,-9.988918304,0.011422964,0.011351252,0.026350208,0.707159162,-0.023980625,0.018025426,0.706417739,0.000000000,14.000000000,1777445871533849.000000000,1777445871533849.000000000,-1.013690829,-0.266774923,-0.007660347,1.000000000,0.003487796,0.003060223,0.002118091,,,,,,,,,,,,,,
1777445871.580461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.658681231,2.238323073,-9.995555878
1777445871.583678,-0.006212841,-0.000653242,0.002817696,0.000025062,0.000016321,0.000413025,1.000000000,-6.013664722,3.693526506,-9.988954544,0.011442356,0.011369874,0.026373884,0.707155943,-0.023990789,0.018013164,0.706420958,0.000000000,14.000000000,1777445871538849.000000000,1777445871538849.000000000,-1.012492180,-0.269907683,-0.007665120,1.000000000,0.003493748,0.003065311,0.002119064,,,,,,,,,,,,,,
1777445871.584033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.620000000,1.253917023,-0.120941204,0.809109847,-0.024785741,0.587130595,-0.082374575,0.002141741,3.802176917,-5.906181179,10.101449721,,,
1777445871.588986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.625000000,1.253897861,-0.121049543,0.809114217,-0.024795385,0.587124227,-0.082493265,0.002124828,3.801222302,-5.911321594,10.101399502,,,
1777445871.589103,-0.006915993,-0.000349047,0.001706308,0.000025082,0.000016340,0.000413093,1.000000000,-6.021193981,3.691558361,-9.989002228,0.011521146,0.011444985,0.026468880,0.707156658,-0.024009055,0.017993581,0.706420064,0.000000000,14.000000000,1777445871546349.000000000,1777445871546349.000000000,-1.010602474,-0.274600178,-0.007720192,1.000000000,0.003522366,0.003089120,0.002126022,,,,,,,,,,,,,,
1777445871.594108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.630000000,1.253878894,-0.121165431,0.809118443,-0.024805854,0.587118024,-0.082619534,0.002107072,3.800251987,-5.916456447,10.101349244,,,
1777445871.594211,-0.005277230,0.000002914,0.002313516,0.000025000,0.000016287,0.000411764,1.000000000,-6.026222229,3.690204382,-9.989040375,0.011284943,0.011218388,0.026211297,0.707155406,-0.024018794,0.017984103,0.706421256,0.000000000,14.000000000,1777445871551349.000000000,1777445871551349.000000000,-1.009367228,-0.277746052,-0.007728235,1.000000000,0.003434108,0.003018684,0.002107424,,,,,,,,,,,,,,
1777445871.598946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.635000000,1.253860155,-0.121289274,0.809122511,-0.024817196,0.587112006,-0.082753767,0.002088436,3.799265974,-5.921585728,10.101298914,,,
1777445871.600432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.667966188,2.211711302,-9.995555878
1777445871.601646,-0.005673885,0.001273457,0.002533870,0.000025013,0.000016299,0.000411813,1.000000000,-6.033732891,3.688155413,-9.989095688,0.011342663,0.011273509,0.026281908,0.707153559,-0.024037151,0.017971706,0.706422806,0.000000000,14.000000000,1777445871558849.000000000,1777445871558849.000000000,-1.007496595,-0.282459021,-0.007717637,1.000000000,0.003454558,0.003035587,0.002111878,,,,,,,,,,,,,,
1777445871.604072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.640000000,1.253841676,-0.121421365,0.809126407,-0.024829451,0.587106188,-0.082896235,0.002068897,3.798264259,-5.926709423,10.101248505,,,
1777445871.604282,-0.005017099,0.001018504,0.001665220,0.000025023,0.000016308,0.000411847,1.000000000,-6.036220074,3.687472105,-9.989112854,0.011381404,0.011310485,0.026329119,0.707154930,-0.024043068,0.017967993,0.706421316,0.000000000,14.000000000,1777445871561349.000000000,1777445871561349.000000000,-1.006858468,-0.284029722,-0.007719394,1.000000000,0.003468734,0.003047410,0.002115356,,,,,,,,,,,,,,
1777445871.609031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.645000000,1.253823489,-0.121561900,0.809130118,-0.024842649,0.587100586,-0.083047099,0.002048450,3.797246841,-5.931827517,10.101198023,,,
1777445871.609203,-0.004481198,0.000262718,0.002631129,0.000025032,0.000016318,0.000411881,1.000000000,-6.041224003,3.686069489,-9.989149094,0.011420358,0.011347648,0.026376441,0.707152665,-0.024051912,0.017960487,0.706423402,0.000000000,14.000000000,1777445871566349.000000000,1777445871566349.000000000,-1.005620241,-0.287141085,-0.007743488,1.000000000,0.003482951,0.003059262,0.002118834,,,,,,,,,,,,,,
1777445871.614071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.650000000,1.253805632,-0.121710977,0.809133634,-0.024856807,0.587095216,-0.083206430,0.002027095,3.796213718,-5.936939997,10.101147472,,,
