__time,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv/swing_angle/world_frame/cartesian/vector/x,/uav/cv/swing_angle/world_frame/cartesian/vector/y,/uav/cv/swing_angle/world_frame/cartesian/vector/z,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/cv_comp/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/x,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/y,/uav/cv_comp/swing_angle/world_frame/cartesian/vector/z,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/nanosec,/uav/truth/swing_angle/world_frame/cartesian/header/stamp/sec,/uav/truth/swing_angle/world_frame/cartesian/vector/x,/uav/truth/swing_angle/world_frame/cartesian/vector/y,/uav/truth/swing_angle/world_frame/cartesian/vector/z
1777288391.258044,,,,,,,,,,,385000000.000000000,399.000000000,0.001018707,0.084380222,1.099999801
1777288391.258466,,,,,,258311389.000000000,1777288391.000000000,0.064063280,0.084361891,1.000000000,,,,,
1777288391.262757,,,,,,262581127.000000000,1777288391.000000000,0.060367277,0.081998461,1.000000000,,,,,
1777288391.262805,,,,,,,,,,,390000000.000000000,399.000000000,0.002952729,0.086625527,1.099999792
1777288391.267362,,,,,,,,,,,395000000.000000000,399.000000000,0.004836828,0.088865866,1.099999783
1777288391.268537,,,,,,268381038.000000000,1777288391.000000000,0.055285743,0.078796662,1.000000000,,,,,
1777288391.271766,,,,,,271591018.000000000,1777288391.000000000,0.052456288,0.077030291,1.000000000,,,,,
1777288391.272974,,,,,,,,,,,400000000.000000000,399.000000000,0.006666079,0.091097103,1.099999775
1777288391.277862,,,,,,,,,,,405000000.000000000,399.000000000,0.008437080,0.093316770,1.099999768
1777288391.278025,,,,,,277577371.000000000,1777288391.000000000,0.047146771,0.073759133,1.000000000,,,,,
1777288391.281920,,,,,,281726932.000000000,1777288391.000000000,0.043452437,0.071505409,1.000000000,,,,,
1777288391.282817,,,,,,,,,,,410000000.000000000,399.000000000,0.010149220,0.095527456,1.099999761
1777288391.289452,,,,,,,,,,,415000000.000000000,399.000000000,0.011801820,0.097738654,1.099999756
1777288391.291752,,,,,,291521833.000000000,1777288391.000000000,0.034610720,0.066209760,1.000000000,,,,,
1777288391.292767,,,,,,292647435.000000000,1777288391.000000000,0.033592734,0.065601240,1.000000000,,,,,
1777288391.292801,,,,,,,,,,,420000000.000000000,399.000000000,0.013398244,0.099954772,1.099999751
1777288391.294538,400000000.000000000,399.000000000,0.124949520,0.139127929,1.000000000,,,,,,,,,,
1777288391.297472,,,,,,,,,,,425000000.000000000,399.000000000,0.014944720,0.102175735,1.099999747
1777288391.297775,,,,,,297686412.000000000,1777288391.000000000,0.058339255,0.087986677,1.000000000,,,,,
1777288391.303011,,,,,,302849383.000000000,1777288391.000000000,0.053625135,0.085212140,1.000000000,,,,,
1777288391.303061,,,,,,,,,,,430000000.000000000,399.000000000,0.016447735,0.104399730,1.099999744
1777288391.307090,,,,,,,,,,,435000000.000000000,399.000000000,0.017907963,0.106628379,1.099999742
1777288391.308926,,,,,,308840636.000000000,1777288391.000000000,0.048112858,0.081979726,1.000000000,,,,,
1777288391.311377,,,,,,311300822.000000000,1777288391.000000000,0.045844358,0.080652316,1.000000000,,,,,
1777288391.312025,,,,,,,,,,,440000000.000000000,399.000000000,0.019326391,0.108859085,1.099999740
1777288391.319584,,,,,,,,,,,445000000.000000000,399.000000000,0.020696446,0.111087346,1.099999738
1777288391.319736,,,,,,319554850.000000000,1777288391.000000000,0.038150559,0.076214098,1.000000000,,,,,
1777288391.321891,,,,,,321694542.000000000,1777288391.000000000,0.036149868,0.075064851,1.000000000,,,,,
1777288391.323633,,,,,,,,,,,450000000.000000000,399.000000000,0.022006031,0.113310888,1.099999737
1777288391.328982,,,,,,,,,,,455000000.000000000,399.000000000,0.023250668,0.115532780,1.099999738
1777288391.331975,,,,,,331702254.000000000,1777288391.000000000,0.026684090,0.069730644,1.000000000,,,,,
1777288391.332641,,,,,,332546816.000000000,1777288391.000000000,0.025884424,0.069280706,1.000000000,,,,,
1777288391.332682,,,,,,,,,,,460000000.000000000,399.000000000,0.024431010,0.117759564,1.099999740
1777288391.336077,440000000.000000000,399.000000000,0.123980011,0.145241277,1.000000000,,,,,,,,,,
1777288391.339004,,,,,,338706977.000000000,1777288391.000000000,0.051709870,0.092173360,1.000000000,,,,,
1777288391.339066,,,,,,,,,,,465000000.000000000,399.000000000,0.025548618,0.119994196,1.099999743
1777288391.342555,,,,,,,,,,,470000000.000000000,399.000000000,0.026610040,0.122230467,1.099999747
1777288391.342649,,,,,,342507831.000000000,1777288391.000000000,0.048090239,0.090185368,1.000000000,,,,,
1777288391.347071,,,,,,,,,,,475000000.000000000,399.000000000,0.027622673,0.124466092,1.099999751
1777288391.349085,,,,,,348859923.000000000,1777288391.000000000,0.041988001,0.086887808,1.000000000,,,,,
1777288391.351658,,,,,,351504207.000000000,1777288391.000000000,0.039441055,0.085520075,1.000000000,,,,,
